-9 7 2 1 5.303828028075613e-7 -1.499709821890652e-7
-9 7 2 2 8.450505094825562e-7 9.963491549370701e-7
-9 8 1 1 -2.72527528634956e-7 7.53284078896021e-8
-9 8 1 2 1.1759772721208131e-6 -3.1553274695740365e-7
-9 8 2 2 5.118430418767538e-7 4.5468320273489025e-7
-9 9 1 2 6.295999072800004e-7 -5.864934891656123e-7
-8 -2 1 2 5.475598070869122e-7 2.197871970436352e-7
-8 -1 1 1 -2.7255721925354314e-7 -7.519054936999578e-8
-8 -1 1 2 1.083962706377581e-6 2.2614600286102858e-7
-8 -1 2 2 5.119088879342502e-7 -4.546454843050885e-7
-8 0 1 1 -5.290078543340012e-8 8.165078614839063e-8
-8 0 1 2 1.808196237700875e-6 3.142302638193091e-7
-8 0 2 1 8.311286862931982e-7 4.286672841001336e-7
-8 0 2 2 -3.614536288582011e-8 -6.66692653885126e-8
-8 1 1 1 4.921431220200259e-7 7.154731620792478e-7
-8 1 1 2 2.476641120979966e-6 4.749686889509406e-8
-8 1 2 1 1.0601254179995916e-6 3.839326818523028e-7
-8 1 2 2 -7.916704392513653e-7 7.019870234523874e-7
-8 2 1 1 9.57358844983477e-7 1.6207923538857785e-6
-8 2 1 2 2.1221535538704947e-6 5.9292136063873765e-8
-8 2 2 1 8.458557009260938e-7 2.0394305529143897e-7
-8 2 2 2 -1.3912097640715222e-6 1.894419801894024e-6
-8 3 1 1 5.657248299171172e-7 2.2674858766648814e-6
-8 3 1 2 3.934427867759708e-7 -6.209664447697449e-7
-8 3 2 1 1.3786077388828482e-7 -1.2568677954704098e-7
-8 3 2 2 -1.0661420282486495e-6 3.2779472694008573e-6
-8 4 1 1 -2.2024167438868728e-7 3.0090609273471e-6
-8 4 1 2 -8.798007687975917e-7 -1.2917535558017487e-6
-8 4 2 1 -2.1261792387379328e-7 -4.943672731637137e-7
-8 4 2 2 -2.4821987151499777e-7 3.3966195871963704e-6
-8 5 1 1 -9.610485575765457e-7 2.868692681745768e-6
-8 5 1 2 3.4910854482790477e-7 -5.339826816624867e-7
-8 5 2 1 9.524842211255181e-8 -3.3416838377266435e-7
-8 5 2 2 6.30654681007789e-7 2.66738397548055e-6
-8 6 1 1 -1.242458260792323e-6 1.6009138557493778e-6
-8 6 1 2 2.102568050658072e-6 1.617793544761123e-8
-8 6 2 1 8.196882964566219e-7 -9.156226293435602e-8
-8 6 2 2 1.0894911300386913e-6 1.894421822936992e-6
-8 7 1 1 -6.716201075713878e-7 5.244105151454292e-7
-8 7 1 2 2.5770639046343677e-6 -8.627877273200671e-8
-8 7 2 1 9.589591174643262e-7 -2.941719648259995e-7
-8 7 2 2 6.277837479065792e-7 8.637274828245397e-7
-8 8 1 1 -5.267654928336669e-8 -8.162836065150285e-8
-8 8 1 2 1.8002717656425337e-6 -2.41015366103978e-7
-8 8 2 1 8.816212085448642e-7 -4.420048144360245e-7
-8 8 2 2 -3.6408678234944905e-8 6.675900058772208e-8
-8 9 1 1 2.2441440643213856e-7 -2.0417295870968824e-7
-8 9 1 2 1.109676672369967e-6 -3.088782683114403e-7
-8 9 2 2 -5.487286710004056e-7 -3.351049466125736e-7
-8 10 1 2 3.4504578635430504e-7 -2.758914922058643e-7
-7 -3 1 1 -2.780145142911894e-7 -3.1364460715360644e-7
-7 -3 1 2 1.364685187607524e-7 1.2161067323928016e-7
-7 -3 2 2 7.738213857323196e-7 -7.627294633235905e-7
-7 -2 1 1 -6.244857993937312e-7 -5.44199915438669e-7
-7 -2 1 2 7.136366436164934e-7 2.7191192299625362e-8
-7 -2 2 1 4.5248922373501844e-7 4.209057015131191e-7
-7 -2 2 2 8.453819126601429e-7 -9.962257612647129e-7
-7 -1 1 1 -6.72230777195265e-7 -5.24339643466043e-7
-7 -1 1 2 2.1107784396259912e-6 1.6636335188803902e-7
-7 -1 2 1 1.0947748006210362e-6 3.5873688016791084e-7
-7 -1 2 2 6.283777581295917e-7 -8.636528310601425e-7
-7 0 1 1 -1.349123559522284e-7 1.1047780617055846e-7
-7 0 1 2 3.6924729501097976e-6 2.0913165317163194e-7
-7 0 2 1 2.0353930898265473e-6 1.7968638393976823e-7
-7 0 2 2 -1.4842355173270324e-7 -9.373248278623827e-8
-7 1 1 1 9.73546375814995e-7 1.5949356799767792e-6
-7 1 1 2 4.865299195379401e-6 2.2493676915430233e-7
-7 1 2 1 2.1893597445069156e-6 1.350670033918719e-7
-7 1 2 2 -1.4920143033399668e-6 1.5095444125991836e-6
-7 2 1 1 1.5915100610542428e-6 3.3199146621196445e-6
-7 2 1 2 3.3260936837217283e-6 -1.0817990246893313e-7
-7 2 2 1 1.3676619006519205e-6 -1.3574341215161653e-7
-7 2 2 2 -2.337064254585677e-6 3.987909008418253e-6
-7 3 1 1 4.058433617616626e-7 4.762378933465924e-6
-7 3 1 2 -1.8269589845494395e-7 -1.4990288496532133e-6
-7 3 2 1 1.1628121184054958e-7 -7.765211925160714e-7
-7 3 2 2 -1.2923176894582025e-6 5.800777448895311e-6
-7 4 1 1 -1.267449832916735e-6 5.420331230682572e-6
-7 4 1 2 -2.1851176198360091e-7 -1.5274244321579177e-6
-7 4 2 1 1.8705636562009173e-7 -8.375274941639359e-7
-7 4 2 2 4.242576983819368e-7 5.13739343696806e-6
-7 5 1 1 -2.271430822148873e-6 3.667728098175397e-6
-7 5 1 2 3.4885389529634267e-6 -3.1356039106528173e-7
-7 5 2 1 1.3567876796018372e-6 -2.788173628657165e-7
-7 5 2 2 1.6349176014808638e-6 3.6235787251693826e-6
-7 6 1 1 -1.4171787949941883e-6 1.3506948906647912e-6
-7 6 1 2 5.136418863410934e-6 3.354754350389986e-8
-7 6 2 1 2.0715860799965887e-6 -2.79310895159312e-7
-7 6 2 2 1.0087098494260817e-6 1.7266876652593619e-6
-7 7 1 1 -1.342360036342291e-7 -1.1053929935355634e-7
-7 7 1 2 3.941930286891571e-6 -2.5463078755752984e-8
-7 7 2 1 2.05890364274196e-6 -2.0639545822934517e-7
-7 7 2 2 -1.4911342912017708e-7 9.377247406259437e-8
-7 8 1 1 4.926909676988322e-7 -7.155631359177797e-7
-7 8 1 2 2.1900871169735092e-6 -9.799037154672955e-8
-7 8 2 1 1.22717039782343e-6 -2.0706915209148915e-7
-7 8 2 2 -7.923003968145095e-7 -7.017642201392566e-7
-7 9 1 1 4.913291605196801e-7 -6.925922420345527e-7
-7 9 1 2 8.930534967745188e-7 3.755619386031102e-9
-7 9 2 1 5.668706951738861e-7 -3.599256531719742e-7
-7 9 2 2 -9.21832516302002e-7 -8.566611597169742e-7
-7 10 1 1 1.9757870635872194e-7 -3.392867295785587e-7
-7 10 1 2 2.397929191924729e-7 1.4003349954762308e-8
-7 10 2 2 -8.081264924863258e-7 -7.103493604686066e-7
-6 -4 1 1 -1.4918520602118395e-7 -8.656306399115556e-7
-6 -4 1 2 -3.3114465932811446e-7 5.132055655932207e-7
-6 -4 2 2 3.407770183190161e-7 -7.777668962347616e-7
-6 -3 1 1 -6.016068272004498e-7 -1.2836228790014113e-6
-6 -3 1 2 2.3084094878327605e-8 3.733779265755345e-7
-6 -3 2 1 2.641452523403974e-7 1.6298496133097192e-7
-6 -3 2 2 6.564055696516693e-7 -1.415110943021515e-6
-6 -2 1 1 -1.2425368805835326e-6 -1.6007549963757358e-6
-6 -2 1 2 1.27299611812043e-6 2.1890892184339287e-7
-6 -2 2 1 1.097844291084958e-6 2.0895861471688198e-7
-6 -2 2 2 1.0894975701449557e-6 -1.894306952811749e-6
-6 -1 1 1 -1.418068738994906e-6 -1.3505760679013108e-6
-6 -1 1 2 4.014316154616395e-6 2.174278187549837e-7
-6 -1 2 1 2.5471857378574923e-6 2.4304054139371684e-7
-6 -1 2 2 1.0095312400102432e-6 -1.7268864433179183e-6
-6 0 1 1 -3.566332198831318e-7 1.9161160197843679e-7
-6 0 1 2 7.598263107154477e-6 4.0046336155079947e-7
-6 0 2 1 4.058610639957328e-6 2.9373476615318416e-8
-6 0 2 2 -3.698550819503846e-7 -1.7906338538128538e-7
-6 1 1 1 1.8542395663942967e-6 3.3489912025330883e-6
-6 1 1 2 9.402117087737915e-6 2.555654773012758e-7
-6 1 2 1 4.030967273103542e-6 9.292822964403664e-8
-6 1 2 2 -2.975116322397907e-6 3.304400805311213e-6
-6 2 1 1 2.2770252019730264e-6 6.812596215672408e-6
-6 2 1 2 4.747375015932232e-6 -9.881937118435083e-7
-6 2 2 1 1.9192034438582422e-6 -5.956749117582552e-7
-6 2 2 2 -3.787280545956158e-6 8.010676876575571e-6
-6 3 1 1 -8.393675859146345e-7 9.238213334719257e-6
-6 3 1 2 -4.1529734177869206e-7 -2.671347593091764e-6
-6 3 2 1 4.965323103906261e-7 -1.3019964221881327e-6
-6 3 2 2 -8.357958931918908e-7 9.568471732782503e-6
-6 4 1 1 -3.771518932571381e-6 7.667870963562727e-6
-6 4 1 2 4.813790458132209e-6 -1.1247634648267277e-6
-6 4 2 1 1.9640388770878086e-6 -7.022392246546384e-7
-6 4 2 2 2.2961901961211246e-6 7.145798164530223e-6
-6 5 1 1 -2.9480030031182924e-6 3.1335095541064092e-6
-6 5 1 2 9.66472310893762e-6 4.6823390196263947e-8
-6 5 2 1 3.887765741597261e-6 -2.1268690581221283e-7
-6 5 2 2 1.8702237074318824e-6 3.5011661102512195e-6
-6 6 1 1 -3.5489149547854873e-7 -1.9182565594066964e-7
-6 6 1 2 7.75239907080348e-6 1.6108512695849875e-7
-6 6 2 1 3.939510080366613e-6 -2.934526077599738e-7
-6 6 2 2 -3.7159560178162146e-7 1.7875052157961945e-7
-6 7 1 1 9.74362529886545e-7 -1.5951107694740108e-6
-6 7 1 2 3.898859343399908e-6 3.041387826487578e-8
-6 7 2 1 2.5653679145374694e-6 -1.585548592782589e-7
-6 7 2 2 -1.4929175143859314e-6 -1.5094560655062435e-6
-6 8 1 1 9.573136460614112e-7 -1.6208361395148475e-6
-6 8 1 2 1.3271636031343415e-6 1.2658342122485388e-7
-6 8 2 1 1.1320486647691244e-6 -2.560807331270353e-7
-6 8 2 2 -1.39130390174871e-6 -1.89411855342617e-6
-6 9 1 1 4.0613000605420266e-7 -1.0712793552329307e-6
-6 9 1 2 2.467470540982406e-7 2.6716121983006004e-7
-6 9 2 1 1.622006390793817e-7 -2.27374219435567e-7
-6 9 2 2 -8.203484841877041e-7 -1.6313810170568643e-6
-6 10 1 1 -5.742243560248413e-8 -5.532247655263518e-7
-6 10 1 2 -1.3637115928992216e-7 3.525895336223598e-7
-6 10 2 2 -3.322377635575148e-7 -1.0759376893633568e-6
-5 -5 1 1 -1.293796286257229e-7 -8.473454909232129e-7
-5 -5 1 2 -2.587431592420467e-7 2.8370842972512046e-7
-5 -5 2 1 -1.872035886979683e-7 3.3183413988277393e-7
-5 -5 2 2 1.3178909238199013e-8 -1.016773076085408e-6
-5 -4 1 1 -2.473097659528729e-7 -1.7493822077610026e-6
-5 -4 1 2 -2.8719496772917566e-7 5.02534993873802e-7
-5 -4 2 1 -1.1035335187539934e-7 3.3260481805940317e-7
-5 -4 2 2 9.72090020545144e-8 -1.73814670959473e-6
-5 -3 1 1 -9.602334359541305e-7 -2.868522748351454e-6
-5 -3 1 2 1.7920547018877205e-7 8.353755183069993e-7
-5 -3 2 1 4.4177734589724763e-7 1.620519852536323e-7
-5 -3 2 2 6.297192440002695e-7 -2.6670775474035534e-6
-5 -2 1 1 -2.2707609933383488e-6 -3.667630024330842e-6
-5 -2 1 2 2.1084578727821336e-6 5.944330458168835e-7
-5 -2 2 1 2.192939308238874e-6 1.8928357819122337e-7
-5 -2 2 2 1.6340973583503643e-6 -3.6236136568488074e-6
-5 -1 1 1 -2.9485305705874597e-6 -3.1337921943851855e-6
-5 -1 1 2 7.2068912670618675e-6 5.308874268848455e-7
-5 -1 2 1 5.0333538211061485e-6 -6.781100561903499e-8
-5 -1 2 2 1.8706346657316476e-6 -3.501831375036726e-6
-5 0 1 1 -8.431642411522842e-7 3.310581449602705e-7
-5 0 1 2 0.000015064529463532882 4.473562018936782e-7
-5 0 2 1 8.044781162014873e-6 -1.6556280824654962e-7
-5 0 2 2 -8.397910502109117e-7 -3.2396843948703813e-7
-5 1 1 1 3.614041864657022e-6 7.054125451705106e-6
-5 1 1 2 0.00001768362972681334 -1.6191216951154996e-7
-5 1 2 1 7.14546606235045e-6 -4.795755110774017e-7
-5 1 2 2 -6.03630334499894e-6 7.403042284248276e-6
-5 2 1 1 2.1513140469290774e-6 0.000014130567139027092
-5 2 1 2 5.0565311839097345e-6 -3.2011689332774658e-6
-5 2 2 1 3.1997691993439356e-6 -1.9378208108260945e-6
-5 2 2 2 -5.180978546843461e-6 0.00001532397676170376
-5 3 1 1 -5.181079975778929e-6 0.000015015004898413331
-5 3 1 2 5.0727312854668325e-6 -3.314272335864773e-6
-5 3 2 1 3.1194934085935018e-6 -1.8094278063297544e-6
-5 3 2 2 2.1587925300125075e-6 0.000014435902829124874
-5 4 1 1 -6.032102635107968e-6 7.175597521337869e-6
-5 4 1 2 0.000017722915005345507 -1.777090479622145e-7
-5 4 2 1 6.939728854029164e-6 -4.586990811264958e-7
-5 4 2 2 3.6242358787784685e-6 7.2710029646447425e-6
-5 5 1 1 -8.406091740841957e-7 -3.31998289696906e-7
-5 5 1 2 0.000015251065988481328 3.5062612997878204e-7
-5 5 2 1 7.64330747225816e-6 -1.6243025724564536e-7
-5 5 2 2 -8.423390706884779e-7 3.229390736775952e-7
-5 6 1 1 1.8546600920500762e-6 -3.3496103144748962e-6
-5 6 1 2 6.965771251088967e-6 4.866834666965206e-7
-5 6 2 1 4.998405378585299e-6 -2.0847437195060653e-7
-5 6 2 2 -2.975648579830018e-6 -3.304733408146224e-6
-5 7 1 1 1.5907056346512565e-6 -3.319928587779261e-6
-5 7 1 2 1.981285076769876e-6 6.615343944661828e-7
-5 7 2 1 2.0642711189882654e-6 -2.2239690467745142e-7
-5 7 2 2 -2.3364311197552503e-6 -3.987840939314842e-6
-5 8 1 1 5.647452715165789e-7 -2.267275049652122e-6
-5 8 1 2 1.3245731578371169e-7 7.579441938772823e-7
-5 8 2 1 2.9767794410239205e-7 -1.1917865623113488e-7
-5 8 2 2 -1.065345568249603e-6 -3.2776967161528254e-6
-5 9 1 1 2.6604278313662677e-8 -1.3704768340698835e-6
-5 9 1 2 -2.749690719613019e-7 5.929255080102034e-7
-5 9 2 1 -4.176475849208398e-7 6.175930776180472e-8
-5 9 2 2 -3.4364124349434874e-7 -2.1179213420099706e-6
-5 10 1 1 -1.305734589123653e-7 -8.472168529476352e-7
-5 10 1 2 -1.3690871747966198e-7 4.0615302991786295e-7
-5 10 2 1 -5.017291607652622e-7 8.169694994484081e-8
-5 10 2 2 1.4225378927423836e-8 -1.016927859929101e-6
-4 -6 1 1 -5.7790588311169086e-8 -5.532343581859833e-7
-4 -6 1 2 2.026664919560131e-7 -1.4671256014365522e-8
-4 -6 2 1 -3.718605916365909e-7 9.432974064180946e-8
-4 -6 2 2 -3.317281345569958e-7 -1.0759873666236065e-6
-4 -5 1 1 2.7933230714627543e-8 -1.3705172756364937e-6
-4 -5 1 2 2.040056406434604e-7 2.0504901771462434e-7
-4 -5 2 1 -4.964273160508671e-7 5.151831429163305e-7
-4 -5 2 2 -3.4488674231325735e-7 -2.1179316107482106e-6
-4 -4 1 1 -2.189003375325088e-7 -3.0090167214726904e-6
-4 -4 1 2 1.2330571927485673e-7 7.324354058221955e-7
-4 -4 2 1 -5.42305531176218e-7 5.771406394708507e-7
-4 -4 2 2 -2.497109767346477e-7 -3.396142628231558e-6
-4 -3 1 1 -1.2660151880974864e-6 -5.420203577902803e-6
-4 -3 1 2 7.322422403213942e-7 1.3658950104826985e-6
-4 -3 2 1 2.8007572170052276e-7 4.8768984777071e-7
-4 -3 2 2 4.2261624922206134e-7 -5.137076045383999e-6
-4 -2 1 1 -3.7703091167748845e-6 -7.668184009697906e-6
-4 -2 1 2 3.2292583267606546e-6 1.7081979985608202e-6
-4 -2 2 1 3.4885017927813158e-6 2.5710622219655184e-7
-4 -2 2 2 2.2947604352049686e-6 -7.146206495177687e-6
-4 -1 1 1 -6.032138625171397e-6 -7.1772516101629025e-6
-4 -1 1 2 0.000011931846584272396 1.5897014257577453e-6
-4 -1 2 1 9.661729179415826e-6 -1.2563405516041924e-7
-4 -1 2 2 3.624129402021168e-6 -7.272955408412687e-6
-4 0 1 1 -1.828058785646373e-6 4.124388868583393e-7
-4 0 1 2 0.00002895265996804185 1.2648362799581655e-6
-4 0 2 1 0.000015254774942057222 -4.5551527018895594e-7
-4 0 2 2 -1.8255246107427677e-6 -4.110289066984322e-7
-4 1 1 1 6.407408347322634e-6 0.000015975132465774395
-4 1 1 2 0.000029362059174932574 -1.5283329903597051e-6
-4 1 2 1 0.000011871978437431684 -1.8815282789227039e-6
-4 1 2 2 -0.000011438848288270907 0.000016568260031624906
-4 2 1 1 -2.8969854302922686e-6 0.000027437041189060082
-4 2 1 2 6.056959242952043e-6 -6.587022393432558e-6
-4 2 2 1 6.385912298112875e-6 -3.5528055027724796e-6
-4 2 2 2 -2.8878199287103925e-6 0.000027667008244617426
-4 3 1 1 -0.00001144043760443641 0.00001632739521097105
-4 3 1 2 0.000029337587612490357 -1.6096364140698937e-6
-4 3 2 1 0.000011763549257761244 -1.7598496546847063e-6
-4 3 2 2 6.41262596646211e-6 0.000016211284805906412
-4 4 1 1 -1.8281298126120773e-6 -4.153455271589218e-7
-4 4 1 2 0.000029288472376910335 1.3549013694665412e-6
-4 4 2 1 0.000014981144151507721 -4.7631227177687505e-7
-4 4 2 2 -1.8254461636201372e-6 4.0817194319576084e-7
-4 5 1 1 3.6139443484415716e-6 -7.056071216754266e-6
-4 5 1 2 0.000012006702598859141 1.6196138996260016e-6
-4 5 2 1 9.633894338594029e-6 -1.0287696972411247e-7
-4 5 2 2 -6.03633609988426e-6 -7.4047053952171435e-6
-4 6 1 1 2.2756062749777123e-6 -6.812996606148225e-6
-4 6 1 2 3.2101289378354902e-6 1.8599816046137338e-6
-4 6 2 1 3.531481634653912e-6 9.75040073163568e-8
-4 6 2 2 -3.7860816540654377e-6 -8.011003239995522e-6
-4 7 1 1 4.042176309536461e-7 -4.762072608450062e-6
-4 7 1 2 8.266105721446986e-7 1.4654351358728512e-6
-4 7 2 1 2.429524223783482e-7 4.306210864389478e-7
-4 7 2 2 -1.290920453547825e-6 -5.8006476462475075e-6
-4 8 1 1 -2.2178276698770256e-7 -3.0086799480116062e-6
-4 8 1 2 1.5949966565144263e-7 8.543933563312954e-7
-4 8 2 1 -6.49081525135575e-7 5.705647092202149e-7
-4 8 2 2 -2.468749480413672e-7 -3.3964921881874323e-6
-4 9 1 1 -2.4852917807031056e-7 -1.7491108306153233e-6
-4 9 1 2 1.1408925444387023e-7 3.8032347024436736e-7
-4 9 2 1 -6.60054461891301e-7 4.916106544014036e-7
-4 9 2 2 9.833871426423733e-8 -1.7385067098414134e-6
-4 10 1 1 -1.4879626912240023e-7 -8.658878630605242e-7
-4 10 1 2 1.6264706857414736e-7 1.1919153242455348e-7
-4 10 2 1 -3.058868150066086e-7 3.2539261305182283e-7
-4 10 2 2 3.4024852887727996e-7 -7.776273225817013e-7
-3 -7 1 1 1.972645726940795e-7 -3.3926900347224e-7
-3 -7 1 2 4.3073881740780544e-7 -4.228491983934772e-7
-3 -7 2 2 -8.076898066611843e-7 -7.104513336938492e-7
-3 -6 1 1 4.0521815254459575e-7 -1.0709345549888872e-6
-3 -6 1 2 9.086596425616479e-7 -1.7709127052034405e-7
-3 -6 2 1 -3.7748416287267335e-7 2.8239463089189344e-7
-3 -6 2 2 -8.193707114126949e-7 -1.6318353666978194e-6
-3 -5 1 1 5.644536542513761e-7 -2.2672852393439036e-6
-3 -5 1 2 1.3780268143743433e-6 1.843823538807099e-7
-3 -5 2 1 -6.393766317898464e-7 6.07905099771756e-7
-3 -5 2 2 -1.0650260807058469e-6 -3.2778148606299315e-6
-3 -4 1 1 4.065285807880294e-7 -4.762431062063992e-6
-3 -4 1 2 2.082405300594085e-6 5.974155824319167e-7
-3 -4 2 1 -1.0597676755930585e-6 1.2597130830055738e-6
-3 -4 2 2 -1.2932225360784515e-6 -5.800562399412858e-6
-3 -3 1 1 -8.371340641460595e-7 -9.238484817461661e-6
-3 -3 1 2 3.1995658815878113e-6 1.85003506583714e-6
-3 -3 2 1 -2.953741641747546e-7 1.4125885496248987e-6
-3 -3 2 2 -8.382963885281089e-7 -9.568350608141858e-6
-3 -2 1 1 -5.179038738285065e-6 -0.000015015917239569055
-3 -2 1 2 6.374222186303078e-6 3.1565080816545517e-6
-3 -2 2 1 4.821701791798392e-6 1.310917674636126e-6
-3 -2 2 2 2.1565148033367266e-6 -0.000014436741642922948
-3 -1 1 1 -0.000011440016617061164 -0.00001633264633520525
-3 -1 1 2 0.000020283115774901265 4.048466249383609e-6
-3 -1 2 1 0.0000174686461340739 4.3372537418721176e-7
-3 -1 2 2 6.412131129121692e-6 -0.000016216557535691766
-3 0 1 1 -3.7793167875296586e-6 5.202531360880672e-7
-3 0 1 2 0.000053431870118295426 3.52743050139757e-6
-3 0 2 1 0.0000287697906507983 -1.3163665144394145e-6
-3 0 2 2 -3.7872133914122597e-6 -5.260355622903246e-7
-3 1 1 1 6.145166496766182e-6 0.00003946028850199948
-3 1 1 2 0.00003576769760885199 -6.371324500032262e-6
-3 1 2 1 0.000019788063887926387 -4.662214688752817e-6
-3 1 2 2 -0.00001630782743017881 0.0000389046119530232
-3 2 1 1 -0.00001631016259890394 0.00003874120083776346
-3 2 1 2 0.000035627458037860485 -6.540221202650974e-6
-3 2 2 1 0.000019885022358881575 -4.6075199706979456e-6
-3 2 2 2 6.1480131403031184e-6 0.00003962233674617402
-3 3 1 1 -3.783548130030579e-6 -5.279273859190063e-7
-3 3 1 2 0.00005365981182991714 3.646218548164004e-6
-3 3 2 1 0.00002866561647034081 -1.314002801465453e-6
-3 3 2 2 -3.7829767712523334e-6 5.184698177806637e-7
-3 4 1 1 6.4069188536686835e-6 -0.000015980422958862124
-3 4 1 2 0.00002057955290395724 4.576989011742153e-6
-3 4 2 1 0.00001743432816336216 1.4551305635597285e-7
-3 4 2 2 -0.000011438421808213484 -0.0000165734950467489
-3 5 1 1 2.149041165811974e-6 -0.000014131435514851783
-3 5 1 2 6.641477865656265e-6 3.2609921263638373e-6
-3 5 2 1 4.829306447905086e-6 1.2409353385623269e-6
-3 5 2 2 -5.178936708149848e-6 -0.000015324863174139655
-3 6 1 1 -8.418555227573392e-7 -9.23815444819385e-6
-3 6 1 2 3.2381063235627506e-6 2.0429957191913193e-6
-3 6 2 1 -1.9087065491568815e-7 1.3515070312899734e-6
-3 6 2 2 -8.33580179572313e-7 -9.568686924557655e-6
-3 7 1 1 -1.2683636156198264e-6 -5.420149567397847e-6
-3 7 1 2 2.121388959107917e-6 9.436228185764266e-7
-3 7 2 1 -9.634113657189533e-7 1.126314129146834e-6
-3 7 2 2 4.2493467474311666e-7 -5.1374209285005734e-6
-3 8 1 1 -9.599754760055401e-7 -2.8686033398997865e-6
-3 8 1 2 1.355500239682748e-6 3.380578038096193e-7
-3 8 2 1 -5.98460543906541e-7 6.513640589864858e-7
-3 8 2 2 6.294044011445105e-7 -2.6671527430976636e-6
-3 9 1 1 -6.0049754188852e-7 -1.283668516242845e-6
-3 9 1 2 7.628889330467227e-7 1.5805201608501508e-7
-3 9 2 1 -2.26419246761672e-7 3.8332727430314286e-7
-3 9 2 2 6.552114280764646e-7 -1.41521957302278e-6
-3 10 1 1 -2.7764469269173636e-7 -3.1384581522980023e-7
-3 10 1 2 4.603392424304671e-7 3.173269475065224e-7
-3 10 2 2 7.73334457289604e-7 -7.626871803804896e-7
-2 -7 1 1 4.911841748123324e-7 -6.924677724216352e-7
-2 -7 1 2 1.1290493193768176e-6 -3.028068909498637e-7
-2 -7 2 1 1.9997769845130422e-7 -1.597273981264816e-7
-2 -7 2 2 -9.216463052215376e-7 -8.568790560831792e-7
-2 -6 1 1 9.563363966549131e-7 -1.6206745725068354e-6
-2 -6 1 2 2.088558582690593e-6 -1.1413783086494166e-8
-2 -6 2 1 3.888978089713827e-7 -1.2961899403283001e-7
-2 -6 2 2 -1.390325462319227e-6 -1.8943824416647383e-6
-2 -5 1 1 1.5886075494660726e-6 -3.3198205795454885e-6
-2 -5 1 2 4.17635233533394e-6 2.5432651426909017e-8
-2 -5 2 1 1.283841178435433e-7 5.181607311849853e-7
-2 -5 2 2 -2.334357048463167e-6 -3.9879539376404415e-6
-2 -4 1 1 2.274373881000589e-6 -6.812949260000347e-6
-2 -4 1 2 7.197680225167785e-6 4.0154282159814216e-7
-2 -4 2 1 -2.9966005748791397e-7 1.5455143177940028e-6
-2 -4 2 2 -3.784882270651908e-6 -8.010874225193442e-6
-2 -3 1 1 2.1521217715324343e-6 -0.000014133155850419082
-2 -3 1 2 0.00001193844424156902 1.7464145865614525e-6
-2 -3 2 1 -4.1592232007531603e-7 2.742797695097792e-6
